7MSHOT;7MACC;6MSHOT;6MACC;9MSHOT;9MACC;WINGSHOT;WINGACC;PIVOTSHOT;PIVOTACC;FASTBREAKSHOT;FASTBREAKACC;GOAL
0;0;1;1;4;0.25;0;0;0;0;1;1;3
0;0;5;0.2;4;0.25;0;0;0;0;0;0;2
0;0;1;1;1;0;0;0;0;0;0;0;1
2;0.5;5;0.4;1;1;0;0;0;0;0;0;4
0;0;3;1;0;0;0;0;0;0;0;0;3
0;0;0;0;1;1;0;0;0;0;0;0;1
0;0;0;0;2;0;0;0;0;0;0;0;0
0;0;1;1;4;0;0;0;0;0;1;1;2
0;0;1;0;1;1;0;0;0;0;0;0;1
0;0;1;0;1;1;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;4;0.75;6;0.5;0;0;0;0;0;0;6
0;0;2;0.5;2;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;4;1;2;0.5;0;0;0;0;0;0;5
0;0;4;0.5;1;1;0;0;0;0;0;0;3
0;0;1;1;2;0;0;0;0;0;0;0;1
0;0;5;0.8;1;0;0;0;0;0;0;0;4
0;0;3;0.67;3;0.33;0;0;0;0;0;0;3
0;0;1;1;0;0;0;0;0;0;0;0;1
0;0;7;0.86;6;0.67;0;0;0;0;0;0;10
3;1;2;1;2;0.5;0;0;0;0;0;0;6
0;0;1;1;3;0.33;0;0;0;0;0;0;2
0;0;0;0;2;0;0;0;0;0;0;0;0
4;0.75;5;0.8;0;0;0;0;0;0;0;0;7
0;0;3;0.33;1;1;0;0;0;0;0;0;2
0;0;1;1;1;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3;1;2;0.5;0;0;0;0;0;0;4
0;0;4;0.75;4;0.25;0;0;0;0;0;0;4
0;0;2;1;0;0;0;0;0;0;0;0;2
0;0;0;0;1;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
0;0;2;1;5;0.4;0;0;0;0;1;1;5
0;0;2;0.5;0;0;0;0;0;0;0;0;1
0;0;0;0;3;0.33;0;0;0;0;1;1;2
0;0;2;1;6;0.5;1;1;0;0;0;0;6
0;0;6;0.67;0;0;0;0;0;0;1;0;4
0;0;0;0;0;0;0;0;0;0;0;0;0
7;1;2;1;4;0.25;0;0;0;0;1;1;11
0;0;6;0.67;8;0.5;0;0;1;0;0;0;8
0;0;1;0;2;0.5;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;7;0.71;0;0;0;0;1;0;5
0;0;3;1;1;1;0;0;0;0;0;0;4
0;0;2;1;0;0;0;0;0;0;0;0;2
1;0;6;0.5;2;1;0;0;0;0;1;1;6
0;0;4;0.5;1;1;0;0;0;0;0;0;3
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0;0;0;0
0;0;3;0.67;7;0.71;0;0;0;0;0;0;7
3;0.67;2;0;4;0.25;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2;1;7;0.29;0;0;0;0;1;1;5
0;0;3;1;3;0.33;0;0;0;0;0;0;4
0;0;0;0;1;0;0;0;0;0;0;0;0
0;0;2;0.5;7;0.57;0;0;0;0;0;0;5
0;0;0;0;1;1;0;0;0;0;0;0;1
0;0;1;0;1;0;0;0;0;0;1;1;1
0;0;3;1;8;0.25;0;0;0;0;0;0;5
0;0;1;1;2;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;5;0.6;4;0.5;0;0;0;0;0;0;5
0;0;1;1;0;0;0;0;0;0;2;1;3
0;0;4;0.25;2;0.5;0;0;0;0;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
2;1;1;1;2;0.5;0;0;0;0;0;0;4
0;0;1;1;3;0.33;0;0;0;0;0;0;2
0;0;1;1;1;0;0;0;0;0;0;0;1
1;1;2;0;4;0;0;0;0;0;0;0;1
3;0.67;2;0.5;6;0.5;0;0;0;0;0;0;6
0;0;3;1;3;0;0;0;0;0;0;0;3
0;0;2;0.5;1;1;0;0;0;0;0;0;2
0;0;1;1;4;0.25;0;0;0;0;0;0;2
0;0;4;0.5;0;0;0;0;0;0;0;0;2
0;0;2;0.5;0;0;0;0;0;0;0;0;1
0;0;0;0;3;0.33;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2;0.5;7;0.43;0;0;0;0;0;0;4
0;0;0;0;9;0.33;0;0;0;0;0;0;3
0;0;0;0;3;0.33;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3;0.67;2;0.5;0;0;0;0;0;0;3
1;0;2;1;3;0.33;0;0;0;0;0;0;3
0;0;2;1;1;0;0;0;0;0;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
7;0.57;2;1;0;0;0;0;0;0;0;0;6
0;0;2;1;0;0;0;0;0;0;0;0;2
0;0;2;0.5;1;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3;0.67;1;1;0;0;1;1;0;0;4
0;0;4;0.75;8;0.13;0;0;0;0;0;0;4
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;5;0.4;5;0.2;0;0;0;0;0;0;3
0;0;1;0;2;0.5;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;5;1;4;0.75;0;0;0;0;0;0;8
0;0;4;0.5;1;0;0;0;0;0;0;0;2
0;0;2;0.5;1;0;0;0;0;0;0;0;1
0;0;0;0;2;0.5;0;0;0;0;0;0;1
0;0;1;1;1;0;0;0;0;0;0;0;1
0;0;1;0;3;0.33;0;0;0;0;0;0;1
0;0;0;0;4;0.25;0;0;0;0;0;0;1
5;0.8;5;0.8;1;1;0;0;0;0;0;0;9
0;0;2;0.5;2;0.5;0;0;0;0;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
0;0;2;1;7;0.57;0;0;0;0;0;0;6
0;0;2;0.5;6;0.17;0;0;0;0;0;0;2
0;0;1;1;0;0;0;0;0;0;0;0;1
3;1;1;1;7;0.71;0;0;0;0;0;0;9
